ahat,Ahat
2.669470441,9.713043678
2.669470441,9.713043678
2.669470441,9.713043678
2.669470441,9.713043678
2.669470441,9.713043678
2.669470441,9.713043678
2.669470441,9.713043678
2.669470441,9.713043678
2.669470441,9.713043678
2.671306821,9.741002343
2.692212339,10.1078963
2.692212339,10.1078963
2.692212339,10.1078963
2.692212339,10.1078963
2.692212339,10.1078963
2.692212339,10.1078963
2.692212339,10.1078963
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.671238678,9.715018203
2.689118382,10.01195905
2.689118382,10.01195905
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.70720673,10.31974498
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.701433958,10.22628636
2.693785229,10.10289764
2.713442058,10.5166153
2.713442058,10.5166153
2.713442058,10.5166153
2.736178502,10.95428396
2.736178502,10.95428396
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.754470402,11.28958594
2.744930911,11.1199164
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.763277501,11.57894063
2.74257104,11.18449273
2.74257104,11.18449273
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.744864846,11.22479283
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.755210264,11.41154209
2.715412727,11.19267784
2.715412727,11.19267784
2.715412727,11.19267784
2.715412727,11.19267784
2.715412727,11.19267784
2.715412727,11.19267784
2.709054934,11.07957803
2.709054934,11.07957803
2.689278955,10.71337808
2.689278955,10.71337808
2.689278955,10.71337808
2.672224738,10.41172747
2.672224738,10.41172747
2.673397306,10.43116075
2.673397306,10.43116075
2.670648998,10.38551155
2.680847857,10.55889489
2.680847857,10.55889489
2.680847857,10.55889489
2.680847857,10.55889489
2.680847857,10.55889489
2.695199604,10.81164137
2.684633698,10.45798008
2.704117776,10.81042128
2.704117776,10.81042128
2.704117776,10.81042128
2.704117776,10.81042128
2.704117776,10.81042128
2.727089259,11.27732165
2.727089259,11.27732165
2.737930884,11.6676577
2.737930884,11.6676577
2.737930884,11.6676577
2.737930884,11.6676577
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.758520698,12.08123106
2.743209314,11.78200246
2.743209314,11.78200246
2.743209314,11.78200246
2.754834248,12.20293286
2.754834248,12.20293286
2.754834248,12.20293286
2.754834248,12.20293286
2.754834248,12.20293286
2.734100966,11.78118379
2.734100966,11.78118379
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.7392442,11.8783894
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.734585709,11.79040464
2.739176579,11.87709647
2.739176579,11.87709647
2.739176579,11.87709647
2.741657756,11.92402679
2.741657756,11.92402679
2.730649378,11.71244128
2.730649378,11.71244128
2.730649378,11.71244128
2.688204785,11.44295533
2.688204785,11.44295533
2.688204785,11.44295533
2.688204785,11.44295533
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.710073177,11.89681501
2.692674402,11.55042401
2.692674402,11.55042401
2.692674402,11.55042401
2.692674402,11.55042401
2.692674402,11.55042401
2.692674402,11.55042401
2.692674402,11.55042401
2.692674402,11.55042401
2.671708283,11.13275097
2.671708283,11.13275097
2.671708283,11.13275097
2.671708283,11.13275097
2.69168801,11.52630114
2.712575908,12.02571757
2.699953889,11.60318412
2.699953889,11.60318412
2.569101519,10.19142878
2.359810514,8.076907574
2.359810514,8.076907574
2.359810514,8.076907574
2.240927605,7.126974836
2.240927605,7.126974836
2.240927605,7.126974836
2.240927605,7.126974836
2.240927605,7.126974836
2.240927605,7.126974836
2.240927605,7.126974836
2.24362022,7.290193718
2.24362022,7.290193718
2.24362022,7.290193718
2.24362022,7.290193718
2.24362022,7.290193718
2.244773417,7.44772921
2.238683187,7.547213585
2.222971404,7.561888161
2.222971404,7.561888161
2.222971404,7.561888161
2.222971404,7.561888161
2.23786003,7.792303564
2.23786003,7.792303564
2.23786003,7.792303564
2.224246356,7.585471283
2.239060192,7.814601333
2.239060192,7.814601333
2.239060192,7.814601333
2.239060192,7.814601333
2.247601495,8.050109784
2.247601495,8.050109784
2.247601495,8.050109784
2.203368682,7.774059694
2.183023724,7.739385856
2.183023724,7.739385856
2.168554921,7.763637421
2.168554921,7.763637421
2.168554921,7.763637421
2.120533074,7.443984183
2.120533074,7.443984183
2.106898426,7.229887635
2.106898426,7.229887635
2.085987551,7.186087195
2.085987551,7.186087195
2.072407221,6.961392563
2.069499747,6.92080255
2.069499747,6.92080255
2.069499747,6.92080255
2.069499747,6.92080255
2.069499747,6.92080255
2.069499747,6.92080255
2.081103954,7.092084586
2.094994812,7.314806659
2.094994812,7.314806659
2.103782117,7.519560981
2.103782117,7.519560981
2.103782117,7.519560981
2.103782117,7.519560981
2.108917696,7.597724566
2.108917696,7.597724566
2.116702789,7.718860369
2.116702789,7.718860369
2.116702789,7.718860369
2.116702789,7.718860369
2.116702789,7.718860369
2.116702789,7.718860369
2.116702789,7.718860369
2.116702789,7.718860369
2.116702789,7.718860369
2.130425395,7.96179495
2.130425395,7.96179495
2.130425395,7.96179495
2.130425395,7.96179495
2.130425395,7.96179495
2.142682681,8.170194208
2.142682681,8.170194208
2.142682681,8.170194208
2.142682681,8.170194208
2.156302774,8.414164846
2.156302774,8.414164846
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.169283326,8.697090819
2.170345023,8.715325141
2.177826073,8.847323599
2.182859941,8.936342901
2.182859941,8.936342901
2.196629488,9.240090442
2.196629488,9.240090442
2.211334073,9.549624166
2.211334073,9.549624166
2.211334073,9.549624166
2.211334073,9.549624166
2.211334073,9.549624166
2.211334073,9.549624166
2.211334073,9.549624166
2.211334073,9.549624166
2.211334073,9.549624166
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.225859018,9.849265945
2.238019622,10.09935551
2.233745854,10.08618733
2.233745854,10.08618733
2.233745854,10.08618733
2.233745854,10.08618733
2.233745854,10.08618733
2.233745854,10.08618733
2.233745854,10.08618733
2.233745854,10.08618733
2.233745854,10.08618733
2.238726026,10.18631648
2.238726026,10.18631648
2.238726026,10.18631648
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.24845832,10.39019778
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.255486549,10.53732554
2.243210714,10.27168168
2.243210714,10.27168168
2.245613462,10.32041478
2.245613462,10.32041478
2.240794823,10.22213206
2.240794823,10.22213206
2.240794823,10.22213206
2.240794823,10.22213206
2.226266401,10.16099735
2.226266401,10.16099735
2.212995046,9.870330336
2.216797885,9.95257026
2.107094063,8.661669519
2.101212601,8.765136045
2.101212601,8.765136045
2.101212601,8.765136045
2.101212601,8.765136045
2.112797684,8.990271517
2.115595824,9.199325723
2.115595824,9.199325723
2.115595824,9.199325723
2.12724999,9.440154784
2.099010126,9.257470011
2.099010126,9.257470011
2.101758323,9.473363402
2.114119091,9.748631063
2.114119091,9.748631063
2.114119091,9.748631063
2.114119091,9.748631063
2.114119091,9.748631063
2.114119091,9.748631063
2.114119091,9.748631063
2.114119091,9.748631063
2.119895199,9.868741887
2.132566858,10.17448154
2.120276155,10.20555315
2.120276155,10.20555315
2.120276155,10.20555315
2.120276155,10.20555315
2.132970097,10.52150432
2.075309434,9.854041631
2.08513824,10.15483279
2.08513824,10.15483279
2.08513824,10.15483279
2.08513824,10.15483279
2.08513824,10.15483279
2.08513824,10.15483279
2.08513824,10.15483279
2.08513824,10.15483279
2.08513824,10.15483279
2.034728034,9.602537112
2.034728034,9.602537112
2.022435495,9.620008955
2.013637631,9.427187093
2.013637631,9.427187093
2.00487314,9.238707051
2.00487314,9.238707051
2.015405606,9.528592563
2.008887323,9.629611579
2.008887323,9.629611579
2.019370232,9.926583757
2.024941616,10.19721761
2.032084318,10.49951072
2.029978884,10.68302087
2.029978884,10.68302087
2.029978884,10.68302087
2.029978884,10.68302087
2.029978884,10.68302087
2.029978884,10.68302087
2.023584883,10.68425432
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.019990045,10.59752041
2.028180063,10.94129945
2.028180063,10.94129945
2.028180063,10.94129945
2.017145457,10.5741325
2.010065909,10.63640654
2.010065909,10.63640654
1.998529131,10.32912565
1.998529131,10.32912565
1.998529131,10.32912565
1.998529131,10.32912565
1.998529131,10.32912565
1.998529131,10.32912565
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
1.999787227,10.57021304
2.00262496,10.64668814
2.010910379,10.85644854
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006556803,10.748354
2.006505641,10.98353709
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.994108104,10.63172948
1.998084943,10.7297816
1.998084943,10.7297816
1.998084943,10.7297816
1.998084943,10.7297816
1.998084943,10.7297816
1.990589202,10.54223973
1.990589202,10.54223973
1.990589202,10.54223973
1.990589202,10.54223973
1.990589202,10.54223973
1.990589202,10.54223973
1.990589202,10.54223973
1.990589202,10.54223973
1.990589202,10.54223973
1.983256744,10.36153956
1.995640479,10.71156665
1.995640479,10.71156665
1.994067276,10.6729524
1.994067276,10.6729524
2.003780283,11.05541966
2.003780283,11.05541966
2.003780283,11.05541966
2.003780283,11.05541966
2.001232978,11.25932366
2.001232978,11.25932366
2.001232978,11.25932366
2.001232978,11.25932366
2.001232978,11.25932366
2.013488767,11.61199482
2.013488767,11.61199482
2.013488767,11.61199482
2.025487574,11.96320958
2.025487574,11.96320958
2.036752711,12.29854669
2.049713914,12.76673202
2.049713914,12.76673202
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.059381495,13.23891333
2.071367287,13.64011671
2.071367287,13.64011671
2.059351594,13.23762594
2.059351594,13.23762594
2.059351594,13.23762594
2.059351594,13.23762594
2.059351594,13.23762594
2.059351594,13.23762594
2.05258863,13.02909973
2.05258863,13.02909973
2.05258863,13.02909973
2.05258863,13.02909973
2.05258863,13.02909973
2.05258863,13.02909973
2.05258863,13.02909973
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.06269059,13.34973736
2.074189569,13.87731246
2.084113678,14.21411989
2.09745386,14.72007681
2.076634441,14.54005527
2.076634441,14.54005527
2.076634441,14.54005527
2.076634441,14.54005527
2.089578929,15.03107817
2.103702285,15.63298932
2.103702285,15.63298932
2.09276078,15.69400466
2.09276078,15.69400466
2.09276078,15.69400466
2.09276078,15.69400466
2.08082055,15.22249462
2.06775,14.61905246
2.057572442,14.08559143
2.046963867,14.15074052
2.046963867,14.15074052
2.046963867,14.15074052
2.046963867,14.15074052
2.046963867,14.15074052
2.033221706,13.62290016
2.037043307,13.74673757
2.037043307,13.74673757
2.030416107,13.5294602
2.030416107,13.5294602
2.025026796,13.35593705
2.025026796,13.35593705
2.025026796,13.35593705
2.025026796,13.35593705
2.025026796,13.35593705
2.038501935,13.85365281
2.038501935,13.85365281
2.03580202,13.76550623
2.03580202,13.76550623
2.043076427,14.01494781
2.043076427,14.01494781
2.044726043,14.06954233
2.044726043,14.06954233
2.036646388,13.79653814
2.036646388,13.79653814
2.036646388,13.79653814
2.050701937,14.34805239
2.06409258,14.96022044
2.06409258,14.96022044
2.06409258,14.96022044
2.073187262,15.29445794
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.087154857,15.91557778
2.100258176,16.58612165
2.100258176,16.58612165
2.100258176,16.58612165
2.100258176,16.58612165
2.100258176,16.58612165
2.100258176,16.58612165
2.100258176,16.58612165
2.100258176,16.58612165
2.097186777,16.46561946
2.097186777,16.46561946
2.097186777,16.46561946
2.097186777,16.46561946
2.097186777,16.46561946
2.112092794,17.16227439
2.112092794,17.16227439
2.112092794,17.16227439
2.112092794,17.16227439
2.112092794,17.16227439
2.112092794,17.16227439
2.112092794,17.16227439
2.112092794,17.16227439
2.121930737,17.58078664
2.116801626,17.36646131
2.116801626,17.36646131
2.116801626,17.36646131
2.116801626,17.36646131
2.116801626,17.36646131
2.116801626,17.36646131
2.11026892,17.09586855
2.11026892,17.09586855
2.11026892,17.09586855
2.11026892,17.09586855
2.103246489,16.8083094
2.093742646,16.42087793
2.093742646,16.42087793
2.093742646,16.42087793
2.093742646,16.42087793
2.093742646,16.42087793
2.093742646,16.42087793
2.093742646,16.42087793
2.103794216,16.83281066
2.103794216,16.83281066
